---,Actor,Location,Rotation,Scale,Meshes
Row_874,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-28435.524950,Y=-98847.807340,Z=-139.233887)","(Pitch=0.000000,Yaw=108.619659,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_4_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_4_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_875,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-28049.709925,Y=-99988.497637,Z=-139.218750)","(Pitch=0.000000,Yaw=-166.750092,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_1_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_1_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_876,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-28902.458111,Y=-100192.666493,Z=-139.218750)","(Pitch=0.000000,Yaw=168.211304,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_5_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_5_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_877,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-26885.215113,Y=-100353.621118,Z=-139.218750)","(Pitch=0.000000,Yaw=84.020508,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_4_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_4_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_878,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-26907.920906,Y=-98366.591506,Z=-139.233887)","(Pitch=0.000000,Yaw=124.451416,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_2_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_2_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_879,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-26847.494313,Y=-100396.285944,Z=-139.218750)","(Pitch=0.000000,Yaw=-63.332619,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_3_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_3_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_880,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-28900.901625,Y=-98459.611945,Z=-139.233887)","(Pitch=0.000000,Yaw=-96.457413,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_3_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_3_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_881,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-27965.295711,Y=-98634.025268,Z=-139.233887)","(Pitch=0.000000,Yaw=25.527512,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_3_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_3_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_882,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-28464.914271,Y=-99691.583089,Z=-139.218750)","(Pitch=0.000000,Yaw=-36.107666,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_1_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_1_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_883,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-27434.914538,Y=-98763.210110,Z=-139.233887)","(Pitch=0.000000,Yaw=94.556732,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_2_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_2_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_884,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Mushrooms.Resource_Mushrooms_C',"(X=-27212.068388,Y=-99492.541365,Z=-139.218750)","(Pitch=0.000000,Yaw=-122.770470,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/Megascans/Scatter_Mushroom_White_pdww2/Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_5_LOD0.Sctr_mushroom_white_T_pdww2_LOD0_Sctr_mushroom_white_T_pdww2_5_LOD0'',Materials=(MaterialInstanceConstant'""/Game/Megascans/Scatter_Mushroom_White_pdww2/ms_mushrooms""')))"
Row_885,/Script/CoreUObject.Class'/Script/ManorLords.ResourceNode',"(X=-27892.005512,Y=-99498.172037,Z=-139.218750)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_886,/Script/CoreUObject.Class'/Script/ManorLords.ResourceNode',"(X=31607.994488,Y=-74998.172037,Z=-99.941406)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_887,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=446.521094,Y=-91724.024288,Z=298.307617)","(Pitch=0.000000,Yaw=-66.430861,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_888,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=666.528931,Y=-92235.544972,Z=298.307617)","(Pitch=0.000000,Yaw=-114.640338,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_889,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-646.102676,Y=-92586.019568,Z=298.307617)","(Pitch=0.000000,Yaw=-29.724423,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_890,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=484.608105,Y=-93282.390945,Z=298.307617)","(Pitch=0.000000,Yaw=133.262744,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_891,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-427.193383,Y=-92228.312127,Z=298.307617)","(Pitch=0.000000,Yaw=169.046288,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_892,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-356.329331,Y=-92870.116375,Z=298.307617)","(Pitch=0.000000,Yaw=-169.101230,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_893,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=177.347830,Y=-92826.444380,Z=298.307617)","(Pitch=0.000000,Yaw=-46.555982,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_894,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-604.994157,Y=-93658.867232,Z=298.307617)","(Pitch=0.000000,Yaw=131.955328,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_895,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-565.259108,Y=-92919.739477,Z=298.307617)","(Pitch=0.000000,Yaw=-61.179235,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_896,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=441.393962,Y=-92655.327134,Z=298.307617)","(Pitch=0.000000,Yaw=-67.287816,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_897,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-916.374573,Y=-91786.373667,Z=298.307617)","(Pitch=0.000000,Yaw=114.398639,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_898,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=521.779767,Y=-93696.038805,Z=298.307617)","(Pitch=0.000000,Yaw=-131.482894,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_899,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=1178.599110,Y=-92874.419443,Z=298.307617)","(Pitch=0.000000,Yaw=-0.192271,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_900,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=636.407187,Y=-92443.467669,Z=298.307617)","(Pitch=0.000000,Yaw=-136.833400,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_901,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-183.014730,Y=-93431.443266,Z=298.307617)","(Pitch=0.000000,Yaw=171.836901,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_902,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=440.661540,Y=-92284.527294,Z=298.307617)","(Pitch=0.000000,Yaw=18.045602,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_903,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=790.495089,Y=-91362.929217,Z=298.307617)","(Pitch=0.000000,Yaw=106.466253,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_904,/Script/CoreUObject.Class'/Script/ManorLords.ResourceNode',"(X=107.994488,Y=-92498.172037,Z=298.307617)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_905,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=-10821.172008,Y=-93194.497637,Z=191.470154)","(Pitch=0.000000,Yaw=-28.735611,Roll=0.000000)","(X=4.000000,Y=4.000000,Z=4.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_906,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=-9618.956396,Y=-93673.333011,Z=288.150482)","(Pitch=0.000000,Yaw=75.022430,Roll=0.000000)","(X=4.000000,Y=4.000000,Z=4.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_907,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=-9288.990328,Y=-91803.677492,Z=156.326233)","(Pitch=0.000000,Yaw=-125.000763,Roll=0.000000)","(X=5.000000,Y=5.000000,Z=5.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_908,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=-9598.264942,Y=-92847.135924,Z=222.563339)","(Pitch=0.000000,Yaw=-147.215790,Roll=0.000000)","(X=5.000000,Y=5.000000,Z=5.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_909,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=-10518.581012,Y=-92047.581486,Z=138.481613)","(Pitch=0.000000,Yaw=-64.793846,Roll=0.000000)","(X=4.000000,Y=4.000000,Z=4.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_910,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=-11180.802146,Y=-91965.273075,Z=118.937714)","(Pitch=0.000000,Yaw=16.177856,Roll=0.000000)","(X=5.000000,Y=5.000000,Z=5.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_911,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=-10616.728583,Y=-92238.841049,Z=145.510895)","(Pitch=0.000000,Yaw=-177.209381,Roll=0.000000)","(X=4.000000,Y=4.000000,Z=4.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_912,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=-9029.888222,Y=-92312.268488,Z=201.600830)","(Pitch=0.000000,Yaw=-36.426285,Roll=0.000000)","(X=5.000000,Y=5.000000,Z=5.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_913,/Script/CoreUObject.Class'/Script/ManorLords.ResourceNode',"(X=-10392.005512,Y=-92498.172037,Z=167.275146)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_914,/Script/CoreUObject.Class'/Script/ManorLords.ResourceNode',"(X=-17392.005512,Y=-67998.172037,Z=331.309570)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_915,/Script/CoreUObject.Class'/Script/ManorLords.ResourceNode',"(X=7464.472387,Y=939.778678,Z=907.677490)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_916,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-24820.570495,Y=7581.842355,Z=456.031738)","(Pitch=0.000000,Yaw=88.997476,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_917,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23167.718556,Y=9098.734371,Z=456.031738)","(Pitch=0.000000,Yaw=137.855158,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_918,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23746.532646,Y=6674.527041,Z=456.031738)","(Pitch=0.000000,Yaw=45.841849,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_919,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23953.631189,Y=7873.355112,Z=456.031738)","(Pitch=0.000000,Yaw=-19.396952,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_920,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23638.771680,Y=8994.361035,Z=456.031738)","(Pitch=0.000000,Yaw=-86.635330,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_921,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23982.104984,Y=7130.565158,Z=456.031738)","(Pitch=0.000000,Yaw=-135.108493,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_922,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-24278.653320,Y=7306.168667,Z=456.031738)","(Pitch=0.000000,Yaw=-129.944760,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_923,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-24766.735878,Y=7250.319801,Z=456.031738)","(Pitch=0.000000,Yaw=27.241437,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_924,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-24706.492302,Y=7488.181047,Z=456.031738)","(Pitch=0.000000,Yaw=-55.927609,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_925,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23545.201924,Y=8691.037528,Z=456.031738)","(Pitch=0.000000,Yaw=11.124001,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_926,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23648.293522,Y=6551.476411,Z=456.031738)","(Pitch=0.000000,Yaw=76.571553,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_927,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-25427.492079,Y=7402.301989,Z=456.031738)","(Pitch=0.000000,Yaw=-6.223948,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_928,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23325.743404,Y=7784.820936,Z=456.031738)","(Pitch=0.000000,Yaw=-128.747213,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_929,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-23329.955008,Y=9225.904874,Z=456.031738)","(Pitch=0.000000,Yaw=-158.543047,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_930,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-24227.565375,Y=7464.651279,Z=456.031738)","(Pitch=0.000000,Yaw=129.714031,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_931,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-25262.417492,Y=7798.828951,Z=456.031738)","(Pitch=0.000000,Yaw=-151.445661,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_932,/Script/Engine.BlueprintGeneratedClass'/Game/ManorLords/VAMP/UnitBlueprints/VAMP_Hare.VAMP_Hare_C',"(X=-24336.699542,Y=7967.565826,Z=456.031738)","(Pitch=0.000000,Yaw=134.723969,Roll=0.000000)","(X=0.015000,Y=0.015000,Z=0.015000)",""
Row_933,/Script/CoreUObject.Class'/Script/ManorLords.ResourceNode',"(X=-24035.527613,Y=7939.778678,Z=456.031738)","(Pitch=0.000000,Yaw=0.000000,Roll=0.000000)","(X=1.000000,Y=1.000000,Z=1.000000)",""
Row_934,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=26263.599608,Y=43384.235016,Z=622.616028)","(Pitch=0.000000,Yaw=145.754578,Roll=0.000000)","(X=6.000000,Y=6.000000,Z=6.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_935,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=23604.918573,Y=42453.664593,Z=739.288391)","(Pitch=0.000000,Yaw=-56.103394,Roll=0.000000)","(X=5.000000,Y=5.000000,Z=5.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_936,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=26098.158631,Y=42663.326792,Z=623.352661)","(Pitch=0.000000,Yaw=-46.248367,Roll=0.000000)","(X=5.000000,Y=5.000000,Z=5.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
Row_937,/Script/Engine.BlueprintGeneratedClass'/Game/CPP_BP/Resources/Resource_Stone.Resource_Stone_C',"(X=25871.467266,Y=42656.826279,Z=638.154541)","(Pitch=0.000000,Yaw=32.866608,Roll=0.000000)","(X=6.000000,Y=6.000000,Z=6.000000)","((StaticMesh=/Script/Engine.StaticMesh'/Game/ManorLords/ResourcesStatic/SM_MERGED_Resource_Stone.SM_MERGED_Resource_Stone'',Materials=(MaterialInstanceConstant'""/Game/Megascans/3D_Assets/Mossy_Stones_Pack_tliiadmva/Mossy_Stones_Pack_tliiadmva_00_inst""')))"
